playerName,kicks W Mean,kicks FP,kicks Scalar,handballs W Mean,handballs FP,handballs Scalar,marks W Mean,marks FP,marks Scalar,tackles W Mean,tackles FP,tackles Scalar,freesFor W Mean,freesFor FP,freesFor Scalar,freesAgainst W Mean,freesAgainst FP,freesAgainst Scalar,goals W Mean,goals FP,goals Scalar,behinds W Mean,behinds FP,behinds Scalar,disposals W Mean,disposals Scalar,uncontestedPossessions W Mean,uncontestedPossessions Scalar,contestedPossessions W Mean,contestedPossessions Scalar,contestedMarks W Mean,contestedMarks Scalar,uncontestedMarks W Mean,uncontestedMarks Scalar,clearances.totalClearances W Mean,clearances.totalClearances Scalar,inside50s W Mean,inside50s Scalar,disposalEfficiency W Mean,disposalEfficiency Scalar,rebound50s W Mean,rebound50s Scalar,metresGained W Mean,metresGained Scalar,extendedStats.kickEfficiency W Mean,extendedStats.kickEfficiency Scalar,extendedStats.interceptMarks W Mean,extendedStats.interceptMarks Scalar,extendedStats.scoreLaunches W Mean,extendedStats.scoreLaunches Scalar,extendedStats.kickins W Mean,extendedStats.kickins Scalar,extendedStats.kickinsPlayon W Mean,extendedStats.kickinsPlayon Scalar,dreamTeamPoints W Mean,dreamTeamPoints Trend,dreamTeamPoints Scalar,dreamTeamPoints FP
Aaron Francis,7.43,22.29,-25.8,4.43,8.86,-19.69,5.71,17.13,21.85,0.43,1.72,-79.02,0.43,0.43,-32.71,0.28,-0.84,-58.76,0.0,0.0,-100.0,0.0,0.0,-100.0,11.85,-23.69,9.0,-10.44,3.29,-30.34,0.14,-64.01,5.57,29.63,0.0,-100.0,0.28,-83.1,75.61,-1.01,3.29,20.16,160.14,-40.63,72.82,1.8,1.57,35.7,0.28,-66.98,0.0,-100.0,0.0,-100.0,49.57,7.76,-21.86,49.59
Aaron Hall,20.79,62.37,107.63,6.01,12.02,8.96,4.2,12.6,-10.37,2.06,8.24,0.49,0.91,0.91,42.41,0.03,-0.09,-95.58,0.03,0.18,-82.14,0.04,0.04,-67.48,26.8,72.58,16.8,67.18,5.86,24.07,0.06,-84.58,4.14,-3.65,0.07,-91.05,4.83,191.49,77.44,1.39,3.57,30.39,598.27,121.79,76.01,6.26,0.14,-87.9,1.84,116.98,5.14,485.42,4.2,441.94,96.26,-0.66,51.75,96.27
Adam Cerra,10.0,30.0,-0.13,6.14,12.28,11.31,2.14,6.42,-54.33,1.71,6.84,-16.59,1.14,1.14,78.4,0.29,-0.87,-57.29,0.0,0.0,-100.0,0.0,0.0,-100.0,16.14,3.93,10.43,3.79,4.86,2.9,0.0,-100.0,2.14,-50.2,1.57,100.77,1.71,3.2,69.6,-8.87,2.86,4.46,326.14,20.9,62.86,-12.12,0.0,-100.0,1.86,119.34,1.0,13.9,1.0,29.03,55.86,-17.85,-11.94,55.81
Adam Kennedy,10.08,30.24,0.67,4.83,9.66,-12.44,5.92,17.76,26.33,1.08,4.32,-47.32,0.42,0.42,-34.27,0.17,-0.51,-74.96,0.08,0.48,-52.38,0.0,0.0,-100.0,14.92,-3.92,11.42,13.64,2.67,-43.47,0.17,-56.3,5.75,33.81,0.5,-36.06,1.33,-19.73,82.17,7.58,2.58,-5.77,259.92,-3.64,80.1,11.98,0.5,-56.78,0.58,-31.6,0.67,-23.69,0.58,-25.16,62.42,-0.0,-1.6,62.37
Adam Saad,13.12,39.36,31.03,6.51,13.02,18.02,4.17,12.51,-11.01,2.31,9.24,12.68,0.65,0.65,1.72,0.21,-0.63,-69.07,0.06,0.36,-64.29,0.06,0.06,-51.22,19.63,26.41,11.56,15.04,5.82,23.23,0.28,-28.02,3.89,-9.47,0.91,16.37,1.89,14.06,82.34,7.81,4.19,53.03,357.09,32.38,77.53,8.39,1.23,6.31,1.69,99.29,3.03,245.1,1.83,136.13,74.53,-0.46,17.49,74.57
Adam Tomlinson,11.58,34.74,15.65,6.16,12.32,11.68,5.09,15.27,8.62,0.86,3.44,-58.05,1.4,1.4,119.09,1.4,-4.2,106.19,0.0,0.0,-100.0,0.0,0.0,-100.0,17.74,14.24,9.88,-1.68,6.16,30.43,0.84,115.94,4.26,-0.86,0.42,-46.29,0.44,-73.45,77.89,1.98,3.56,30.02,334.53,24.01,81.92,14.52,1.7,46.93,1.4,65.09,1.7,93.62,1.28,65.16,63.0,35.97,-0.68,62.97
Adam Treloar,9.0,27.0,-10.12,15.0,30.0,171.94,4.0,12.0,-14.64,0.0,0.0,-100.0,0.0,0.0,-100.0,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,24.0,54.55,15.0,49.27,4.0,-15.31,0.0,-100.0,4.0,-6.91,2.0,155.75,1.0,-39.65,87.5,14.56,4.0,46.09,274.0,1.58,77.8,8.76,1.0,-13.57,1.0,17.92,3.0,241.69,3.0,287.1,69.0,-0.0,8.77,69.0
Aidan Corr,9.49,28.47,-5.22,3.72,7.44,-32.56,5.23,15.69,11.61,1.34,5.36,-34.63,0.53,0.53,-17.06,0.71,-2.13,4.57,0.01,0.06,-94.05,0.0,0.0,-100.0,13.22,-14.87,8.95,-10.94,3.36,-28.86,0.46,18.25,4.77,11.01,0.32,-59.08,0.29,-82.5,84.44,10.56,3.44,25.64,202.3,-25.0,83.41,16.61,1.11,-4.06,0.45,-46.93,0.98,11.62,0.9,16.13,55.46,-5.68,-12.57,55.42
Aiden Bonar,5.2,15.6,-48.07,9.4,18.8,70.41,4.66,13.98,-0.55,2.06,8.24,0.49,0.06,0.06,-90.61,0.14,-0.42,-79.38,0.0,0.0,-100.0,0.0,0.0,-100.0,14.6,-5.98,8.94,-11.04,5.63,19.2,0.86,121.08,3.8,-11.57,0.09,-88.49,0.11,-93.36,96.83,26.78,0.37,-86.49,52.06,-80.7,96.15,34.42,0.89,-23.08,0.91,7.31,0.03,-96.58,0.0,-100.0,56.23,8.55,-11.36,56.26
Alex Cincotta,4.98,14.94,-50.26,5.81,11.62,5.33,3.0,9.0,-35.98,3.0,12.0,46.34,0.19,0.19,-70.27,0.43,-1.29,-36.67,0.05,0.3,-70.24,0.21,0.21,70.73,10.79,-30.52,6.71,-33.23,4.5,-4.72,0.31,-20.31,2.69,-37.4,0.86,9.97,0.52,-68.62,77.28,1.18,2.48,-9.42,127.64,-52.68,57.1,-20.18,1.1,-4.93,0.14,-83.49,0.0,-100.0,0.0,-100.0,46.95,-4.83,-25.99,46.97
Alex Keath,5.61,16.83,-43.97,6.21,12.42,12.58,4.5,13.5,-3.97,1.14,4.56,-44.39,1.82,1.82,184.82,0.04,-0.12,-94.11,0.0,0.0,-100.0,0.0,0.0,-100.0,11.82,-23.88,7.04,-29.94,4.79,1.42,0.11,-71.72,4.39,2.16,0.0,-100.0,0.68,-58.96,85.44,11.86,1.18,-56.9,111.61,-58.62,82.57,15.43,1.71,47.8,0.57,-32.78,0.07,-92.03,0.04,-94.84,49.04,-13.4,-22.69,49.01
Alex Sexton,13.0,39.0,29.83,7.4,14.8,34.16,7.0,21.0,49.38,2.0,8.0,-2.44,0.4,0.4,-37.4,0.6,-1.8,-11.63,0.2,1.2,19.05,0.2,0.2,62.6,20.4,31.37,16.2,61.21,3.0,-36.48,0.0,-100.0,7.0,62.9,0.4,-48.85,2.8,68.98,79.74,4.4,4.0,46.09,485.4,79.94,77.52,8.37,0.2,-82.71,0.4,-52.83,1.2,36.67,1.2,54.84,82.8,-0.0,30.53,82.8
Alex Witherden,11.78,35.34,17.65,6.52,13.04,18.2,4.64,13.92,-0.98,2.05,8.2,-0.0,0.63,0.63,-1.41,0.96,-2.88,41.38,0.05,0.3,-70.24,0.0,0.0,-100.0,18.3,17.84,11.57,15.14,4.55,-3.66,0.18,-53.73,4.46,3.79,0.4,-48.85,1.5,-9.47,79.98,4.72,4.09,49.38,313.32,16.15,75.75,5.9,1.03,-10.98,1.15,35.61,2.05,133.49,2.0,158.06,68.57,-14.81,8.1,68.55
Aliir Aliir,10.63,31.89,6.16,3.01,6.02,-45.43,5.93,17.79,26.55,1.6,6.4,-21.95,0.72,0.72,12.68,1.23,-3.69,81.15,0.0,0.0,-100.0,0.0,0.0,-100.0,13.64,-12.16,8.13,-19.1,5.38,13.91,1.18,203.34,4.75,10.54,0.27,-65.47,0.78,-52.93,79.76,4.43,3.59,31.12,230.72,-14.47,79.15,10.65,2.89,149.78,0.69,-18.63,0.02,-97.72,0.01,-98.71,59.12,5.76,-6.8,59.13
Andrew McGrath,13.32,39.96,33.03,9.42,18.84,70.78,4.66,13.98,-0.55,2.59,10.36,26.34,0.81,0.81,26.76,0.31,-0.93,-54.34,0.05,0.3,-70.24,0.02,0.02,-83.74,22.74,46.44,14.13,40.61,5.58,18.15,0.29,-25.45,4.37,1.7,0.95,21.48,2.18,31.56,80.53,5.44,5.21,90.28,386.4,43.24,73.12,2.22,0.68,-41.23,1.54,81.6,3.01,242.82,2.88,271.61,83.3,0.54,31.32,83.34
Andy Moniz-Wakefield,7.17,21.51,-28.39,5.5,11.0,-0.29,2.33,6.99,-50.28,3.33,13.32,62.44,0.5,0.5,-21.75,0.33,-0.99,-51.4,0.0,0.0,-100.0,0.0,0.0,-100.0,12.67,-18.41,7.67,-23.67,4.33,-8.32,0.0,-100.0,2.33,-45.78,0.33,-57.8,1.67,0.78,68.92,-9.76,2.0,-26.95,253.5,-6.02,66.43,-7.13,0.5,-56.78,0.5,-41.04,0.5,-43.05,0.5,-35.48,52.33,-0.0,-17.5,52.33
Angus Brayshaw,12.68,38.04,26.64,9.25,18.5,67.69,6.42,19.26,37.0,1.57,6.28,-23.41,0.94,0.94,47.1,0.59,-1.77,-13.11,0.01,0.06,-94.05,0.18,0.18,46.34,21.93,41.22,16.58,64.99,5.17,9.46,0.27,-30.59,6.15,43.12,0.75,-4.09,1.84,11.04,83.64,9.51,3.5,27.83,292.46,8.42,81.69,14.2,1.99,72.0,1.55,82.78,0.03,-96.58,0.03,-96.13,81.5,-8.16,28.48,81.49
Arie Schoenmaker,15.0,45.0,49.81,3.0,6.0,-45.61,6.0,18.0,28.04,1.0,4.0,-51.22,1.0,1.0,56.49,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,18.0,15.91,11.0,9.46,3.0,-36.48,0.0,-100.0,6.0,39.63,1.0,27.88,1.0,-39.65,88.9,16.39,6.0,119.14,454.0,68.3,86.7,21.2,2.0,72.86,2.0,135.85,3.0,241.69,3.0,287.1,74.0,-0.0,16.66,74.0
Bailey Dale,18.1,54.3,80.77,7.49,14.98,35.79,5.65,16.95,20.57,1.47,5.88,-28.29,0.46,0.46,-28.01,0.6,-1.8,-11.63,0.2,1.2,19.05,0.33,0.33,168.29,25.59,64.79,16.01,59.32,5.49,16.24,0.17,-56.3,5.48,27.53,1.03,31.71,2.75,65.96,79.05,3.5,4.9,78.96,506.84,87.89,76.18,6.5,0.98,-15.3,1.43,68.63,4.58,421.64,4.34,460.0,92.29,3.01,45.49,92.3
Bailey Macdonald,4.0,12.0,-60.05,6.0,12.0,8.77,6.0,18.0,28.04,2.0,8.0,-2.44,1.0,1.0,56.49,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,10.0,-35.6,8.0,-20.39,2.0,-57.65,1.0,157.07,5.0,16.36,0.0,-100.0,1.0,-39.65,90.0,17.83,2.0,-26.95,201.0,-25.49,100.0,39.8,2.0,72.86,0.0,-100.0,0.0,-100.0,0.0,-100.0,51.0,-0.0,-19.6,51.0
Bailey Scott,11.67,35.01,16.55,5.39,10.78,-2.28,4.66,13.98,-0.55,2.51,10.04,22.44,0.06,0.06,-90.61,0.57,-1.71,-16.05,0.14,0.84,-16.67,0.05,0.05,-59.35,17.06,9.86,12.26,22.0,2.97,-37.12,0.14,-64.01,4.52,5.19,0.3,-61.64,2.22,33.98,72.94,-4.5,3.54,29.29,374.11,38.69,66.94,-6.42,0.66,-42.96,1.09,28.54,1.7,93.62,1.55,100.0,69.04,-3.17,8.84,69.05
Bailey Williams,10.51,31.53,4.96,7.93,15.86,43.76,5.3,15.9,13.1,1.76,7.04,-14.15,0.59,0.59,-7.67,0.53,-1.59,-21.94,0.22,1.32,30.95,0.05,0.05,-59.35,18.45,18.81,14.38,43.1,4.41,-6.63,0.17,-56.3,5.12,19.15,1.47,87.98,2.22,33.98,87.31,14.31,2.39,-12.71,313.5,16.22,81.82,14.38,0.51,-55.92,0.7,-17.45,0.07,-92.03,0.07,-90.97,70.67,5.71,11.41,70.7
Ben Ainsworth,9.5,28.5,-5.12,4.5,9.0,-18.42,3.5,10.5,-25.31,2.5,10.0,21.95,0.0,0.0,-100.0,0.5,-1.5,-26.36,0.5,3.0,197.62,0.0,0.0,-100.0,14.0,-9.85,10.5,4.49,3.5,-25.89,0.0,-100.0,3.5,-18.55,0.0,-100.0,3.5,111.23,69.8,-8.61,0.5,-81.74,273.0,1.2,58.9,-17.66,0.5,-56.78,1.5,76.89,0.0,-100.0,0.0,-100.0,59.5,-0.0,-6.2,59.5
Ben Long,7.93,23.79,-20.8,4.36,8.72,-20.96,3.14,9.42,-32.99,2.43,9.72,18.54,0.36,0.36,-43.66,1.5,-4.5,120.91,0.07,0.42,-58.33,0.07,0.07,-43.09,12.28,-20.92,6.79,-32.43,5.07,7.35,0.36,-7.46,2.79,-35.07,0.71,-9.21,0.86,-48.1,72.71,-4.8,2.86,4.46,205.36,-23.87,68.81,-3.81,1.29,11.5,0.86,1.42,0.5,-43.05,0.28,-63.87,48.0,-6.5,-24.33,48.0
Ben McKay,9.67,29.01,-3.43,5.17,10.34,-6.27,8.0,24.0,70.72,1.0,4.0,-51.22,0.5,0.5,-21.75,1.0,-3.0,47.28,0.0,0.0,-100.0,0.0,0.0,-100.0,14.83,-4.5,9.17,-8.75,5.67,20.05,2.0,414.14,6.0,39.63,0.33,-57.8,0.33,-80.08,84.28,10.35,2.33,-14.9,117.33,-56.5,84.0,17.43,5.67,390.06,1.0,17.92,0.17,-80.64,0.0,-100.0,64.83,-0.0,2.2,64.85
Ben Miller,8.07,24.21,-19.4,4.18,8.36,-24.22,5.36,16.08,14.38,1.87,7.48,-8.78,0.4,0.4,-37.4,0.83,-2.49,22.24,0.0,0.0,-100.0,0.0,0.0,-100.0,12.25,-21.12,8.5,-15.41,3.17,-32.88,0.54,38.82,4.82,12.17,0.06,-92.33,0.42,-74.65,87.3,14.3,3.42,24.91,233.25,-13.53,87.71,22.62,1.43,23.6,0.54,-36.32,0.77,-12.3,0.54,-30.32,54.02,6.59,-14.84,54.04
Ben Paton,9.89,29.67,-1.23,4.56,9.12,-17.33,4.89,14.67,4.35,2.44,9.76,19.02,0.78,0.78,22.07,0.44,-1.32,-35.2,0.0,0.0,-100.0,0.0,0.0,-100.0,14.44,-7.01,9.0,-10.44,4.67,-1.12,0.11,-71.72,4.78,11.24,0.33,-57.8,1.67,0.78,78.8,3.17,2.22,-18.92,241.33,-10.54,79.34,10.92,0.44,-61.97,0.56,-33.96,0.33,-62.41,0.33,-57.42,62.67,-0.0,-1.2,62.68
Bigoa Nyuon,14.0,42.0,39.82,5.0,10.0,-9.35,7.0,21.0,49.38,2.0,8.0,-2.44,2.0,2.0,212.99,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,19.0,22.35,12.0,19.41,7.0,48.21,1.0,157.07,6.0,39.63,0.0,-100.0,0.0,-100.0,73.7,-3.51,2.0,-26.95,210.0,-22.15,78.6,9.88,3.0,159.29,2.0,135.85,2.0,127.79,1.0,29.03,83.0,-0.0,30.84,83.0
Billy Dowling,10.0,30.0,-0.13,6.0,12.0,8.77,7.0,21.0,49.38,2.0,8.0,-2.44,1.0,1.0,56.49,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,16.0,3.03,8.0,-20.39,8.0,69.38,0.0,-100.0,7.0,62.9,3.0,283.63,2.0,20.7,75.0,-1.8,5.0,82.62,350.0,29.75,80.0,11.84,2.0,72.86,1.0,17.92,0.0,-100.0,0.0,-100.0,72.0,-0.0,13.5,72.0
Billy Frampton,8.44,25.32,-15.71,3.66,7.32,-33.65,4.94,14.82,5.42,1.12,4.48,-45.37,0.51,0.51,-20.19,0.88,-2.64,29.6,0.01,0.06,-94.05,0.24,0.24,95.12,12.11,-22.02,7.67,-23.67,4.37,-7.47,0.63,61.95,4.3,0.07,0.0,-100.0,1.12,-32.41,75.97,-0.53,2.82,2.99,241.61,-10.43,74.21,3.74,2.46,112.62,1.19,40.33,0.05,-94.31,0.05,-93.55,50.31,-10.46,-20.69,50.11
Blake Acres,9.57,28.71,-4.42,6.29,12.58,14.03,3.43,10.29,-26.8,2.29,9.16,11.71,0.14,0.14,-78.09,0.29,-0.87,-57.29,0.14,0.84,-16.67,1.0,1.0,713.01,15.86,2.13,12.57,25.09,3.14,-33.52,0.14,-64.01,3.29,-23.43,0.29,-62.92,2.0,20.7,65.7,-13.98,2.29,-16.36,346.71,28.53,42.67,-40.35,0.14,-87.9,0.29,-65.8,0.0,-100.0,0.0,-100.0,61.86,-24.1,-2.48,61.85
Blake Drury,7.0,21.0,-30.09,2.0,4.0,-63.74,3.0,9.0,-35.98,1.0,4.0,-51.22,0.0,0.0,-100.0,0.0,-0.0,-100.0,1.0,6.0,495.24,0.0,0.0,-100.0,9.0,-42.04,9.0,-10.44,0.0,-100.0,0.0,-100.0,3.0,-30.18,0.0,-100.0,3.0,81.05,88.9,16.39,0.0,-100.0,190.0,-29.56,85.7,19.81,1.0,-13.57,0.0,-100.0,0.0,-100.0,0.0,-100.0,44.0,-0.0,-30.64,44.0
Blake Hardwick,10.74,32.22,7.26,5.52,11.04,0.07,5.31,15.93,13.32,2.78,11.12,35.61,0.82,0.82,28.33,0.77,-2.31,13.4,0.0,0.0,-100.0,0.26,0.26,111.38,16.25,4.64,9.3,-7.45,5.93,25.56,0.41,5.4,4.9,14.03,0.42,-46.29,0.48,-71.03,77.22,1.1,3.62,32.21,245.76,-8.89,77.06,7.73,1.04,-10.11,0.7,-17.45,1.37,56.04,1.06,36.77,69.08,-4.05,8.9,69.08
Blake Howes,8.8,26.4,-12.11,5.8,11.6,5.15,5.2,15.6,10.97,2.2,8.8,7.32,1.0,1.0,56.49,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,14.6,-5.98,8.2,-18.4,6.2,31.27,0.0,-100.0,5.2,21.01,0.4,-48.85,0.4,-75.86,76.7,0.42,2.4,-12.34,124.8,-53.74,75.22,5.16,1.0,-13.57,0.4,-52.83,0.2,-77.22,0.2,-74.19,63.4,-0.0,-0.05,63.4
Bodhi Uwland,9.6,28.8,-4.12,6.2,12.4,12.4,3.8,11.4,-18.91,1.8,7.2,-12.2,0.8,0.8,25.2,0.6,-1.8,-11.63,0.0,0.0,-100.0,0.0,0.0,-100.0,15.8,1.75,10.8,7.47,4.2,-11.07,0.4,2.83,3.4,-20.88,0.4,-48.85,0.8,-51.72,77.1,0.95,4.0,46.09,273.2,1.28,72.88,1.88,1.0,-13.57,0.6,-29.25,0.4,-54.44,0.4,-48.39,58.8,-0.0,-7.31,58.8
Bradley Hill,12.14,36.42,21.24,9.14,18.28,65.7,5.0,15.0,6.7,2.0,8.0,-2.44,0.29,0.29,-54.62,0.71,-2.13,4.57,0.71,4.26,322.62,0.29,0.29,135.77,21.29,37.1,16.71,66.29,4.71,-0.28,0.0,-100.0,5.0,16.36,0.14,-82.1,2.86,72.6,71.94,-5.81,1.71,-37.55,319.43,18.42,62.51,-12.61,0.14,-87.9,0.71,-16.27,1.0,13.9,0.71,-8.39,80.43,-0.0,26.79,80.41
Brady Hough,9.01,27.03,-10.02,5.8,11.6,5.15,5.4,16.2,15.24,1.79,7.16,-12.68,0.5,0.5,-21.75,0.33,-0.99,-51.4,0.0,0.0,-100.0,0.05,0.05,-59.35,14.81,-4.63,10.81,7.57,3.86,-18.27,0.17,-56.3,5.21,21.25,0.44,-43.73,1.19,-28.18,80.26,5.08,2.46,-10.15,222.81,-17.4,77.35,8.13,0.91,-21.35,0.6,-29.25,0.12,-86.33,0.08,-89.68,61.53,2.32,-3.0,61.55
Braeden Campbell,9.79,29.37,-2.23,4.25,8.5,-22.95,3.79,11.37,-19.12,3.36,13.44,63.9,1.04,1.04,62.75,0.86,-2.58,26.66,0.1,0.6,-40.48,0.0,0.0,-100.0,14.04,-9.59,9.53,-5.16,4.82,2.05,0.0,-100.0,3.79,-11.8,0.64,-18.16,1.43,-13.7,81.3,6.44,2.61,-4.67,256.21,-5.02,77.83,8.8,0.0,-100.0,0.67,-20.99,0.33,-62.41,0.33,-57.42,61.75,20.04,-2.65,61.74
Brandon Ellis,11.31,33.93,12.95,6.51,13.02,18.02,4.64,13.92,-0.98,2.34,9.36,14.15,0.1,0.1,-84.35,0.49,-1.47,-27.84,0.47,2.82,179.76,0.23,0.23,86.99,17.82,14.75,12.56,24.99,5.01,6.08,0.26,-33.16,4.39,2.16,1.84,135.29,2.49,50.27,77.25,1.14,2.06,-24.76,319.85,18.57,74.16,3.67,0.1,-91.36,0.16,-81.13,0.71,-19.13,0.59,-23.87,71.9,-15.8,13.35,71.91
Brandon Starcevich,9.38,28.14,-6.32,2.88,5.76,-47.79,4.8,14.4,2.43,1.74,6.96,-15.12,0.83,0.83,29.89,0.76,-2.28,11.93,0.08,0.48,-52.38,0.07,0.07,-43.09,12.25,-21.12,7.63,-24.07,3.87,-18.06,0.3,-22.88,4.51,4.96,0.12,-84.65,1.16,-29.99,81.15,6.25,2.65,-3.21,222.65,-17.46,79.21,10.73,1.47,27.05,1.22,43.87,0.85,-3.19,0.78,0.65,54.32,-5.88,-14.37,54.36
Brandon Walker,8.71,26.13,-13.01,5.04,10.08,-8.63,3.67,11.01,-21.68,2.05,8.2,-0.0,0.73,0.73,14.24,0.9,-2.7,32.55,0.05,0.3,-70.24,0.0,0.0,-100.0,13.75,-11.46,9.89,-1.58,4.55,-3.66,0.08,-79.43,3.59,-16.45,0.51,-34.78,1.63,-1.63,75.61,-1.01,2.23,-18.55,196.1,-27.3,75.45,5.48,0.45,-61.11,0.82,-3.3,0.0,-100.0,0.0,-100.0,53.73,-0.46,-15.3,53.75
Brandon Zerk-Thatcher,7.72,23.16,-22.9,4.43,8.86,-19.69,5.9,17.7,25.91,1.38,5.52,-32.68,0.34,0.34,-46.79,0.74,-2.22,8.98,0.0,0.0,-100.0,0.0,0.0,-100.0,12.15,-21.76,7.56,-24.77,4.92,4.17,0.92,136.5,4.98,15.89,0.26,-66.75,0.47,-71.64,80.19,4.99,2.62,-4.31,189.68,-29.68,76.23,6.57,3.06,164.48,1.52,79.25,0.0,-100.0,0.0,-100.0,53.36,-6.13,-15.88,53.36
Brayden Fiorini,9.0,27.0,-10.12,1.0,2.0,-81.87,2.0,6.0,-57.32,1.0,4.0,-51.22,0.0,0.0,-100.0,2.0,-6.0,194.55,0.0,0.0,-100.0,0.0,0.0,-100.0,10.0,-35.6,5.0,-50.24,6.0,27.04,0.0,-100.0,2.0,-53.46,1.0,27.88,3.0,81.05,50.0,-34.54,2.0,-26.95,273.0,1.2,55.6,-22.27,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.0,-100.0,33.0,-0.0,-47.98,33.0
Brayden Maynard,13.05,39.15,30.33,4.3,8.6,-22.04,5.39,16.17,15.02,2.43,9.72,18.54,0.79,0.79,23.63,1.15,-3.45,69.37,0.12,0.72,-28.57,0.07,0.07,-43.09,17.34,11.66,11.28,12.25,5.57,17.93,0.31,-20.31,5.08,18.22,0.54,-30.95,2.26,36.39,72.17,-5.51,4.56,66.54,429.12,59.08,68.22,-4.63,1.14,-1.47,1.25,47.41,1.27,44.65,1.12,44.52,71.74,-0.84,13.09,71.77
Brennan Cox,7.65,22.95,-23.6,4.8,9.6,-12.98,5.71,17.13,21.85,1.42,5.68,-30.73,0.6,0.6,-6.1,0.37,-1.11,-45.51,0.02,0.12,-88.1,0.0,0.0,-100.0,12.45,-19.83,8.04,-19.99,4.42,-6.42,1.0,157.07,4.72,9.84,0.31,-60.36,0.26,-84.31,86.69,13.5,1.74,-36.45,146.71,-45.61,84.27,17.81,2.49,115.21,0.84,-0.94,0.16,-81.78,0.15,-80.65,54.96,-14.76,-13.36,54.97
Brodie Kemp,9.5,28.5,-5.12,4.91,9.82,-10.99,6.07,18.21,29.53,2.31,9.24,12.68,0.19,0.19,-70.27,0.61,-1.83,-10.16,0.33,1.98,96.43,0.06,0.06,-51.22,14.41,-7.21,10.02,-0.29,4.29,-9.17,0.71,82.52,5.35,24.51,0.08,-89.77,0.98,-40.86,77.35,1.27,2.91,6.28,225.37,-16.45,72.55,1.42,1.97,70.27,0.61,-28.07,0.02,-97.72,0.02,-97.42,66.1,3.57,4.2,66.17
Brodie Smith,12.43,37.29,24.14,6.46,12.92,17.11,3.97,11.91,-15.28,2.07,8.28,0.98,0.65,0.65,1.72,0.76,-2.28,11.93,0.03,0.18,-82.14,0.16,0.16,30.08,18.9,21.71,12.13,20.71,5.07,7.35,0.18,-53.73,3.79,-11.8,0.65,-16.88,2.62,58.12,74.38,-2.62,3.84,40.25,415.84,54.16,68.75,-3.89,0.53,-54.19,0.67,-20.99,2.05,133.49,1.72,121.94,69.17,-8.84,9.04,69.11
Bruce Reville,13.0,39.0,29.83,0.0,0.0,-100.0,4.0,12.0,-14.64,0.0,0.0,-100.0,1.0,1.0,56.49,0.0,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,13.0,-16.29,11.0,9.46,2.0,-57.65,0.0,-100.0,4.0,-6.91,0.0,-100.0,5.0,201.75,69.2,-9.4,2.0,-26.95,492.0,82.39,69.2,-3.26,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.0,-100.0,52.0,-0.0,-18.03,52.0
Buku Khamis,7.14,21.42,-28.69,3.64,7.28,-34.01,4.21,12.63,-10.16,0.93,3.72,-54.63,1.0,1.0,56.49,0.86,-2.58,26.66,0.0,0.0,-100.0,0.07,0.07,-43.09,10.79,-30.52,7.5,-25.37,4.14,-12.34,0.14,-64.01,4.07,-5.28,0.07,-91.05,1.93,16.48,79.38,3.93,3.07,12.13,275.43,2.11,70.49,-1.46,1.21,4.58,0.14,-83.49,0.0,-100.0,0.0,-100.0,43.57,-12.86,-31.31,43.54
Caleb Daniel,14.22,42.66,42.02,9.44,18.88,71.14,5.0,15.0,6.7,2.22,8.88,8.29,0.67,0.67,4.85,0.33,-0.99,-51.4,0.0,0.0,-100.0,0.0,0.0,-100.0,23.67,52.42,15.56,54.84,5.22,10.52,0.11,-71.72,4.89,13.8,0.33,-57.8,2.22,33.98,82.84,8.46,4.22,54.13,365.89,35.64,79.62,11.31,0.67,-42.09,1.22,43.87,2.89,229.16,2.78,258.71,85.11,-0.0,34.17,85.1
Caleb Graham,8.71,26.13,-13.01,3.0,6.0,-45.61,4.43,13.29,-5.46,1.43,5.72,-30.24,1.29,1.29,101.88,0.71,-2.13,4.57,0.14,0.84,-16.67,0.0,0.0,-100.0,11.71,-24.59,6.71,-33.23,4.86,2.9,0.71,82.52,3.71,-13.66,0.29,-62.92,1.71,3.2,72.54,-5.03,3.43,25.27,219.57,-18.6,73.56,2.84,2.0,72.86,0.71,-16.27,0.0,-100.0,0.0,-100.0,51.14,-0.0,-19.38,51.14
Caleb Marchbank,9.43,28.29,-5.82,4.81,9.62,-12.8,6.48,19.44,38.28,3.67,14.68,79.02,0.14,0.14,-78.09,0.86,-2.58,26.66,0.0,0.0,-100.0,0.0,0.0,-100.0,14.24,-8.3,12.19,21.31,2.05,-56.6,1.71,339.59,4.76,10.77,0.0,-100.0,0.9,-45.68,74.7,-2.2,2.24,-18.19,211.71,-21.52,63.16,-11.7,2.81,142.87,1.76,107.55,0.0,-100.0,0.0,-100.0,69.57,18.92,9.67,69.59
